"","SEQN","Schooling"
"87362",89002,NA
"87363",89003,4
"87364",89004,NA
"87365",89005,2
"87366",89006,2
"87367",89007,NA
"87368",89008,NA
"87369",89009,3
"87370",89010,NA
"87371",89011,NA
"87372",89012,4
"87373",89013,4
"87374",89014,5
"87375",89015,4
"87376",89016,NA
"87377",89017,NA
"87378",89018,NA
"87379",89019,3
"87380",89020,4
"87381",89021,NA
"87382",89022,1
"87383",89023,NA
"87384",89024,NA
"87385",89025,1
"87386",89026,5
"87387",89027,NA
"87388",89028,4
"87389",89029,NA
"87390",89030,NA
"87391",89031,4
"87392",89032,NA
"87393",89033,NA
"87394",89034,3
"87395",89035,2
"87396",89036,5
"87397",89037,NA
"87398",89038,4
"87399",89039,NA
"87400",89040,3
"87401",89041,3
"87402",89042,3
"87403",89043,4
"87404",89044,5
"87405",89045,NA
"87406",89046,NA
"87407",89047,4
"87408",89048,NA
"87409",89049,NA
"87410",89050,NA
"87411",89051,4
"87412",89052,4
"87413",89053,NA
"87414",89054,1
"87415",89055,NA
"87416",89056,NA
"87417",89057,NA
"87418",89058,4
"87419",89059,NA
"87420",89060,NA
"87421",89061,NA
"87422",89062,NA
"87423",89063,3
"87424",89064,4
"87425",89065,NA
"87426",89066,NA
"87427",89067,3
"87428",89068,1
"87429",89069,5
"87430",89070,1
"87431",89071,NA
"87432",89072,1
"87433",89073,4
"87434",89074,NA
"87435",89075,3
"87436",89076,4
"87437",89077,2
"87438",89078,NA
"87439",89079,4
"87440",89080,4
"87441",89081,3
"87442",89082,NA
"87443",89083,4
"87444",89084,1
"87445",89085,NA
"87446",89086,NA
"87447",89087,3
"87448",89088,3
"87449",89089,NA
"87450",89090,5
"87451",89091,4
"87452",89092,NA
"87453",89093,2
"87454",89094,NA
"87455",89095,4
"87456",89096,1
"87457",89097,4
"87458",89098,NA
"87459",89099,3
"87460",89100,NA
"87461",89101,NA
"87462",89102,2
"87463",89103,1
"87464",89104,4
"87465",89105,NA
"87466",89106,5
"87467",89107,4
"87468",89108,5
"87469",89109,NA
"87470",89110,NA
"87471",89111,5
"87472",89112,NA
"87473",89113,NA
"87474",89114,NA
"87475",89115,3
"87476",89116,3
"87477",89117,NA
"87478",89118,NA
"87479",89119,5
"87480",89120,1
"87481",89121,NA
"87482",89122,2
"87483",89123,3
"87484",89124,3
"87485",89125,NA
"87486",89126,4
"87487",89127,4
"87488",89128,5
"87489",89129,4
"87490",89130,4
"87491",89131,3
"87492",89132,NA
"87493",89133,NA
"87494",89134,4
"87495",89135,NA
"87496",89136,NA
"87497",89137,4
"87498",89138,3
"87499",89139,NA
"87500",89140,NA
"87501",89141,4
"87502",89142,NA
"87503",89143,NA
"87504",89144,3
"87505",89145,NA
"87506",89146,4
"87507",89147,NA
"87508",89148,NA
"87509",89149,3
"87510",89150,NA
"87511",89151,NA
"87512",89152,5
"87513",89153,4
"87514",89154,NA
"87515",89155,NA
"87516",89156,2
"87517",89157,2
"87518",89158,3
"87519",89159,NA
"87520",89160,3
"87521",89161,2
"87522",89162,3
"87523",89163,NA
"87524",89164,5
"87525",89165,3
"87526",89166,4
"87527",89167,2
"87528",89168,3
"87529",89169,2
"87530",89170,NA
"87531",89171,3
"87532",89172,4
"87533",89173,5
"87534",89174,5
"87535",89175,1
"87536",89176,NA
"87537",89177,5
"87538",89178,3
"87539",89179,NA
"87540",89180,3
"87541",89181,5
"87542",89182,1
"87543",89183,4
"87544",89184,5
"87545",89185,5
"87546",89186,2
"87547",89187,NA
"87548",89188,3
"87549",89189,4
"87550",89190,4
"87551",89191,NA
"87552",89192,3
"87553",89193,NA
"87554",89194,3
"87555",89195,NA
"87556",89196,NA
"87557",89197,4
"87558",89198,NA
"87559",89199,NA
"87560",89200,5
"87561",89201,3
"87562",89202,NA
"87563",89203,3
"87564",89204,3
"87565",89205,NA
"87566",89206,4
"87567",89207,NA
"87568",89208,4
"87569",89209,NA
"87570",89210,NA
"87571",89211,3
"87572",89212,NA
"87573",89213,NA
"87574",89214,4
"87575",89215,NA
"87576",89216,3
"87577",89217,NA
"87578",89218,4
"87579",89219,NA
"87580",89220,NA
"87581",89221,2
"87582",89222,3
"87583",89223,4
"87584",89224,NA
"87585",89225,1
"87586",89226,NA
"87587",89227,1
"87588",89228,4
"87589",89229,NA
"87590",89230,4
"87591",89231,5
"87592",89232,4
"87593",89233,3
"87594",89234,3
"87595",89235,NA
"87596",89236,NA
"87597",89237,2
"87598",89238,NA
"87599",89239,5
"87600",89240,NA
"87601",89241,5
"87602",89242,NA
"87603",89243,5
"87604",89244,5
"87605",89245,NA
"87606",89246,NA
"87607",89247,NA
"87608",89248,3
"87609",89249,5
"87610",89250,4
"87611",89251,NA
"87612",89252,NA
"87613",89253,4
"87614",89254,NA
"87615",89255,3
"87616",89256,4
"87617",89257,NA
"87618",89258,NA
"87619",89259,4
"87620",89260,1
"87621",89261,5
"87622",89262,NA
"87623",89263,3
"87624",89264,5
"87625",89265,4
"87626",89266,4
"87627",89267,4
"87628",89268,5
"87629",89269,NA
"87630",89270,1
"87631",89271,4
"87632",89272,NA
"87633",89273,NA
"87634",89274,NA
"87635",89275,2
"87636",89276,2
"87637",89277,NA
"87638",89278,3
"87639",89279,NA
"87640",89280,3
"87641",89281,NA
"87642",89282,NA
"87643",89283,NA
"87644",89284,2
"87645",89285,NA
"87646",89286,NA
"87647",89287,NA
"87648",89288,3
"87649",89289,2
"87650",89290,4
"87651",89291,NA
"87652",89292,3
"87653",89293,5
"87654",89294,5
"87655",89295,3
"87656",89296,NA
"87657",89297,NA
"87658",89298,NA
"87659",89299,5
"87660",89300,NA
"87661",89301,NA
"87662",89302,4
"87663",89303,3
"87664",89304,5
"87665",89305,4
"87666",89306,NA
"87667",89307,NA
"87668",89308,1
"87669",89309,NA
"87670",89310,1
"87671",89311,NA
"87672",89312,5
"87673",89313,2
"87674",89314,4
"87675",89315,NA
"87676",89316,4
"87677",89317,4
"87678",89318,NA
"87679",89319,5
"87680",89320,5
"87681",89321,4
"87682",89322,NA
"87683",89323,NA
"87684",89324,NA
"87685",89325,4
"87686",89326,1
"87687",89327,2
"87688",89328,NA
"87689",89329,4
"87690",89330,NA
"87691",89331,4
"87692",89332,4
"87693",89333,NA
"87694",89334,NA
"87695",89335,3
"87696",89336,NA
"87697",89337,NA
"87698",89338,4
"87699",89339,3
"87700",89340,5
"87701",89341,NA
"87702",89342,NA
"87703",89343,NA
"87704",89344,NA
"87705",89345,5
"87706",89346,2
"87707",89347,NA
"87708",89348,4
"87709",89349,NA
"87710",89350,5
"87711",89351,1
"87712",89352,3
"87713",89353,4
"87714",89354,4
"87715",89355,1
"87716",89356,NA
"87717",89357,4
"87718",89358,3
"87719",89359,4
"87720",89360,NA
"87721",89361,NA
"87722",89362,5
"87723",89363,NA
"87724",89364,3
"87725",89365,NA
"87726",89366,NA
"87727",89367,3
"87728",89368,NA
"87729",89369,NA
"87730",89370,5
"87731",89371,2
"87732",89372,NA
"87733",89373,3
"87734",89374,2
"87735",89375,NA
"87736",89376,4
"87737",89377,NA
"87738",89378,NA
"87739",89379,NA
"87740",89380,NA
"87741",89381,1
"87742",89382,4
"87743",89383,2
"87744",89384,3
"87745",89385,NA
"87746",89386,NA
"87747",89387,NA
"87748",89388,NA
"87749",89389,5
"87750",89390,4
"87751",89391,5
"87752",89392,3
"87753",89393,NA
"87754",89394,NA
"87755",89395,4
"87756",89396,NA
"87757",89397,2
"87758",89398,NA
"87759",89399,5
"87760",89400,3
"87761",89401,NA
"87762",89402,1
"87763",89403,3
"87764",89404,4
"87765",89405,NA
"87766",89406,NA
"87767",89407,4
"87768",89408,1
"87769",89409,NA
"87770",89410,NA
"87771",89411,NA
"87772",89412,1
"87773",89413,5
"87774",89414,2
"87775",89415,NA
"87776",89416,NA
"87777",89417,3
"87778",89418,NA
"87779",89419,3
"87780",89420,5
"87781",89421,NA
"87782",89422,3
"87783",89423,NA
"87784",89424,NA
"87785",89425,5
"87786",89426,3
"87787",89427,NA
"87788",89428,NA
"87789",89429,NA
"87790",89430,NA
"87791",89431,NA
"87792",89432,NA
"87793",89433,3
"87794",89434,5
"87795",89435,5
"87796",89436,4
"87797",89437,5
"87798",89438,4
"87799",89439,5
"87800",89440,NA
"87801",89441,1
"87802",89442,2
"87803",89443,3
"87804",89444,1
"87805",89445,4
"87806",89446,2
"87807",89447,NA
"87808",89448,NA
"87809",89449,NA
"87810",89450,NA
"87811",89451,NA
"87812",89452,NA
"87813",89453,3
"87814",89454,NA
"87815",89455,1
"87816",89456,NA
"87817",89457,5
"87818",89458,4
"87819",89459,3
"87820",89460,NA
"87821",89461,NA
"87822",89462,5
"87823",89463,NA
"87824",89464,NA
"87825",89465,2
"87826",89466,NA
"87827",89467,NA
"87828",89468,NA
"87829",89469,5
"87830",89470,4
"87831",89471,2
"87832",89472,4
"87833",89473,4
"87834",89474,5
"87835",89475,5
"87836",89476,4
"87837",89477,5
"87838",89478,NA
"87839",89479,NA
"87840",89480,NA
"87841",89481,NA
"87842",89482,4
"87843",89483,2
"87844",89484,NA
"87845",89485,2
"87846",89486,NA
"87847",89487,NA
"87848",89488,5
"87849",89489,NA
"87850",89490,5
"87851",89491,4
"87852",89492,NA
"87853",89493,5
"87854",89494,5
"87855",89495,2
"87856",89496,5
"87857",89497,4
"87858",89498,NA
"87859",89499,4
"87860",89500,5
"87861",89501,5
"87862",89502,NA
"87863",89503,NA
"87864",89504,4
"87865",89505,3
"87866",89506,3
"87867",89507,NA
"87868",89508,4
"87869",89509,NA
"87870",89510,NA
"87871",89511,4
"87872",89512,NA
"87873",89513,5
"87874",89514,4
"87875",89515,1
"87876",89516,5
"87877",89517,4
"87878",89518,2
"87879",89519,3
"87880",89520,3
"87881",89521,NA
"87882",89522,5
"87883",89523,3
"87884",89524,2
"87885",89525,5
"87886",89526,NA
"87887",89527,NA
"87888",89528,NA
"87889",89529,4
"87890",89530,NA
"87891",89531,1
"87892",89532,NA
"87893",89533,4
"87894",89534,2
"87895",89535,NA
"87896",89536,3
"87897",89537,4
"87898",89538,2
"87899",89539,NA
"87900",89540,2
"87901",89541,1
"87902",89542,4
"87903",89543,4
"87904",89544,3
"87905",89545,3
"87906",89546,5
"87907",89547,NA
"87908",89548,NA
"87909",89549,1
"87910",89550,5
"87911",89551,3
"87912",89552,NA
"87913",89553,3
"87914",89554,NA
"87915",89555,5
"87916",89556,NA
"87917",89557,1
"87918",89558,NA
"87919",89559,NA
"87920",89560,1
"87921",89561,NA
"87922",89562,2
"87923",89563,3
"87924",89564,NA
"87925",89565,4
"87926",89566,5
"87927",89567,NA
"87928",89568,5
"87929",89569,NA
"87930",89570,4
"87931",89571,NA
"87932",89572,3
"87933",89573,3
"87934",89574,4
"87935",89575,4
"87936",89576,5
"87937",89577,5
"87938",89578,4
"87939",89579,5
"87940",89580,NA
"87941",89581,5
"87942",89582,5
"87943",89583,3
"87944",89584,4
"87945",89585,3
"87946",89586,3
"87947",89587,3
"87948",89588,4
"87949",89589,5
"87950",89590,2
"87951",89591,3
"87952",89592,NA
"87953",89593,NA
"87954",89594,3
"87955",89595,3
"87956",89596,4
"87957",89597,2
"87958",89598,4
"87959",89599,1
"87960",89600,1
"87961",89601,4
"87962",89602,2
"87963",89603,NA
"87964",89604,4
"87965",89605,NA
"87966",89606,5
"87967",89607,NA
"87968",89608,4
"87969",89609,1
"87970",89610,NA
"87971",89611,2
"87972",89612,4
"87973",89613,NA
"87974",89614,3
"87975",89615,NA
"87976",89616,4
"87977",89617,NA
"87978",89618,3
"87979",89619,5
"87980",89620,3
"87981",89621,NA
"87982",89622,5
"87983",89623,1
"87984",89624,NA
"87985",89625,NA
"87986",89626,NA
"87987",89627,NA
"87988",89628,5
"87989",89629,1
"87990",89630,NA
"87991",89631,NA
"87992",89632,4
"87993",89633,4
"87994",89634,NA
"87995",89635,3
"87996",89636,5
"87997",89637,1
"87998",89638,NA
"87999",89639,5
"88000",89640,3
"88001",89641,5
"88002",89642,4
"88003",89643,4
"88004",89644,3
"88005",89645,5
"88006",89646,1
"88007",89647,4
"88008",89648,5
"88009",89649,4
"88010",89650,3
"88011",89651,4
"88012",89652,5
"88013",89653,NA
"88014",89654,NA
"88015",89655,1
"88016",89656,3
"88017",89657,5
"88018",89658,NA
"88019",89659,4
"88020",89660,NA
"88021",89661,4
"88022",89662,5
"88023",89663,NA
"88024",89664,NA
"88025",89665,NA
"88026",89666,1
"88027",89667,NA
"88028",89668,NA
"88029",89669,2
"88030",89670,5
"88031",89671,3
"88032",89672,4
"88033",89673,4
"88034",89674,4
"88035",89675,NA
"88036",89676,4
"88037",89677,1
"88038",89678,NA
"88039",89679,5
"88040",89680,3
"88041",89681,NA
"88042",89682,NA
"88043",89683,NA
"88044",89684,4
"88045",89685,2
"88046",89686,4
"88047",89687,NA
"88048",89688,NA
"88049",89689,NA
"88050",89690,1
"88051",89691,NA
"88052",89692,4
"88053",89693,NA
"88054",89694,3
"88055",89695,NA
"88056",89696,NA
"88057",89697,NA
"88058",89698,2
"88059",89699,1
"88060",89700,3
"88061",89701,3
"88062",89702,NA
"88063",89703,3
"88064",89704,1
"88065",89705,4
"88066",89706,3
"88067",89707,NA
"88068",89708,NA
"88069",89709,5
"88070",89710,1
"88071",89711,5
"88072",89712,4
"88073",89713,3
"88074",89714,NA
"88075",89715,NA
"88076",89716,NA
"88077",89717,NA
"88078",89718,NA
"88079",89719,1
"88080",89720,3
"88081",89721,1
"88082",89722,4
"88083",89723,4
"88084",89724,NA
"88085",89725,NA
"88086",89726,4
"88087",89727,NA
"88088",89728,3
"88089",89729,5
"88090",89730,4
"88091",89731,5
"88092",89732,NA
"88093",89733,5
"88094",89734,1
"88095",89735,4
"88096",89736,NA
"88097",89737,1
"88098",89738,NA
"88099",89739,NA
"88100",89740,NA
"88101",89741,4
"88102",89742,2
"88103",89743,5
"88104",89744,NA
"88105",89745,2
"88106",89746,NA
"88107",89747,NA
"88108",89748,NA
"88109",89749,1
"88110",89750,3
"88111",89751,4
"88112",89752,4
"88113",89753,NA
"88114",89754,NA
"88115",89755,3
"88116",89756,3
"88117",89757,NA
"88118",89758,NA
"88119",89759,NA
"88120",89760,NA
"88121",89761,5
"88122",89762,2
"88123",89763,NA
"88124",89764,1
"88125",89765,NA
"88126",89766,NA
"88127",89767,NA
"88128",89768,2
"88129",89769,NA
"88130",89770,2
"88131",89771,4
"88132",89772,NA
"88133",89773,NA
"88134",89774,5
"88135",89775,NA
"88136",89776,NA
"88137",89777,NA
"88138",89778,NA
"88139",89779,3
"88140",89780,2
"88141",89781,NA
"88142",89782,NA
"88143",89783,2
"88144",89784,NA
"88145",89785,4
"88146",89786,1
"88147",89787,3
"88148",89788,3
"88149",89789,NA
"88150",89790,3
"88151",89791,5
"88152",89792,4
"88153",89793,5
"88154",89794,5
"88155",89795,3
"88156",89796,NA
"88157",89797,1
"88158",89798,NA
"88159",89799,3
"88160",89800,5
"88161",89801,4
"88162",89802,5
"88163",89803,3
"88164",89804,5
"88165",89805,5
"88166",89806,2
"88167",89807,1
"88168",89808,NA
"88169",89809,4
"88170",89810,3
"88171",89811,4
"88172",89812,NA
"88173",89813,4
"88174",89814,2
"88175",89815,NA
"88176",89816,2
"88177",89817,NA
"88178",89818,NA
"88179",89819,NA
"88180",89820,5
"88181",89821,NA
"88182",89822,4
"88183",89823,4
"88184",89824,2
"88185",89825,3
"88186",89826,5
"88187",89827,1
"88188",89828,NA
"88189",89829,1
"88190",89830,NA
"88191",89831,1
"88192",89832,5
"88193",89833,4
"88194",89834,NA
"88195",89835,3
"88196",89836,NA
"88197",89837,NA
"88198",89838,NA
"88199",89839,4
"88200",89840,NA
"88201",89841,4
"88202",89842,4
"88203",89843,NA
"88204",89844,1
"88205",89845,4
"88206",89846,3
"88207",89847,NA
"88208",89848,5
"88209",89849,3
"88210",89850,4
"88211",89851,5
"88212",89852,4
"88213",89853,4
"88214",89854,5
"88215",89855,5
"88216",89856,1
"88217",89857,NA
"88218",89858,NA
"88219",89859,NA
"88220",89860,4
"88221",89861,5
"88222",89862,4
"88223",89863,NA
"88224",89864,3
"88225",89865,NA
"88226",89866,NA
"88227",89867,NA
"88228",89868,5
"88229",89869,NA
"88230",89870,NA
"88231",89871,NA
"88232",89872,3
"88233",89873,NA
"88234",89874,NA
"88235",89875,NA
"88236",89876,NA
"88237",89877,NA
"88238",89878,1
"88239",89879,NA
"88240",89880,NA
"88241",89881,5
"88242",89882,NA
"88243",89883,4
"88244",89884,1
"88245",89885,NA
"88246",89886,5
"88247",89887,NA
"88248",89888,NA
"88249",89889,5
"88250",89890,NA
"88251",89891,3
"88252",89892,1
"88253",89893,NA
"88254",89894,4
"88255",89895,NA
"88256",89896,NA
"88257",89897,4
"88258",89898,3
"88259",89899,5
"88260",89900,NA
"88261",89901,2
"88262",89902,4
"88263",89903,NA
"88264",89904,1
"88265",89905,4
"88266",89906,NA
"88267",89907,2
"88268",89908,3
"88269",89909,3
"88270",89910,NA
"88271",89911,5
"88272",89912,NA
"88273",89913,3
"88274",89914,NA
"88275",89915,1
"88276",89916,NA
"88277",89917,NA
"88278",89918,4
"88279",89919,2
"88280",89920,NA
"88281",89921,5
"88282",89922,NA
"88283",89923,NA
"88284",89924,NA
"88285",89925,1
"88286",89926,NA
"88287",89927,4
"88288",89928,NA
"88289",89929,4
"88290",89930,NA
"88291",89931,NA
"88292",89932,NA
"88293",89933,2
"88294",89934,NA
"88295",89935,3
"88296",89936,NA
"88297",89937,NA
"88298",89938,NA
"88299",89939,5
"88300",89940,NA
"88301",89941,NA
"88302",89942,3
"88303",89943,NA
"88304",89944,NA
"88305",89945,5
"88306",89946,4
"88307",89947,NA
"88308",89948,2
"88309",89949,NA
"88310",89950,5
"88311",89951,NA
"88312",89952,NA
"88313",89953,4
"88314",89954,NA
"88315",89955,4
"88316",89956,NA
"88317",89957,3
"88318",89958,NA
"88319",89959,5
"88320",89960,4
"88321",89961,NA
"88322",89962,4
"88323",89963,4
"88324",89964,4
"88325",89965,2
"88326",89966,2
"88327",89967,4
"88328",89968,NA
"88329",89969,NA
"88330",89970,2
"88331",89971,NA
"88332",89972,NA
"88333",89973,NA
"88334",89974,3
"88335",89975,1
"88336",89976,NA
"88337",89977,1
"88338",89978,3
"88339",89979,NA
"88340",89980,4
"88341",89981,5
"88342",89982,NA
"88343",89983,NA
"88344",89984,NA
"88345",89985,NA
"88346",89986,2
"88347",89987,4
"88348",89988,NA
"88349",89989,NA
"88350",89990,NA
"88351",89991,4
"88352",89992,1
"88353",89993,2
"88354",89994,2
"88355",89995,NA
"88356",89996,NA
"88357",89997,3
"88358",89998,3
"88359",89999,NA
"88360",90000,3
"88361",90001,1
"88362",90002,NA
"88363",90003,NA
"88364",90004,1
"88365",90005,NA
"88366",90006,5
"88367",90007,2
"88368",90008,5
"88369",90009,5
"88370",90010,NA
"88371",90011,2
"88372",90012,NA
"88373",90013,4
"88374",90014,1
"88375",90015,NA
"88376",90016,5
"88377",90017,4
"88378",90018,NA
"88379",90019,2
"88380",90020,4
"88381",90021,5
"88382",90022,NA
"88383",90023,NA
"88384",90024,NA
"88385",90025,NA
"88386",90026,NA
"88387",90027,4
"88388",90028,1
"88389",90029,4
"88390",90030,3
"88391",90031,5
"88392",90032,NA
"88393",90033,4
"88394",90034,2
"88395",90035,5
"88396",90036,5
"88397",90037,NA
"88398",90038,NA
"88399",90039,NA
"88400",90040,NA
"88401",90041,NA
"88402",90042,NA
"88403",90043,NA
"88404",90044,NA
"88405",90045,5
"88406",90046,2
"88407",90047,4
"88408",90048,4
"88409",90049,1
"88410",90050,5
"88411",90051,NA
"88412",90052,4
"88413",90053,NA
"88414",90054,NA
"88415",90055,1
"88416",90056,NA
"88417",90057,4
"88418",90058,NA
"88419",90059,4
"88420",90060,5
"88421",90061,3
"88422",90062,2
"88423",90063,NA
"88424",90064,NA
"88425",90065,1
"88426",90066,5
"88427",90067,4
"88428",90068,4
"88429",90069,5
"88430",90070,NA
"88431",90071,2
"88432",90072,NA
"88433",90073,1
"88434",90074,4
"88435",90075,4
"88436",90076,1
"88437",90077,2
"88438",90078,5
"88439",90079,1
"88440",90080,NA
"88441",90081,4
"88442",90082,NA
"88443",90083,NA
"88444",90084,4
"88445",90085,NA
"88446",90086,1
"88447",90087,NA
"88448",90088,3
"88449",90089,2
"88450",90090,5
"88451",90091,NA
"88452",90092,4
"88453",90093,4
"88454",90094,NA
"88455",90095,1
"88456",90096,5
"88457",90097,NA
"88458",90098,3
"88459",90099,4
"88460",90100,1
"88461",90101,NA
"88462",90102,5
"88463",90103,NA
"88464",90104,NA
"88465",90105,NA
"88466",90106,2
"88467",90107,NA
"88468",90108,3
"88469",90109,4
"88470",90110,4
"88471",90111,5
"88472",90112,NA
"88473",90113,4
"88474",90114,NA
"88475",90115,4
"88476",90116,NA
"88477",90117,3
"88478",90118,3
"88479",90119,4
"88480",90120,4
"88481",90121,5
"88482",90122,5
"88483",90123,NA
"88484",90124,5
"88485",90125,5
"88486",90126,NA
"88487",90127,NA
"88488",90128,NA
"88489",90129,NA
"88490",90130,NA
"88491",90131,3
"88492",90132,NA
"88493",90133,NA
"88494",90134,NA
"88495",90135,NA
"88496",90136,2
"88497",90137,NA
"88498",90138,2
"88499",90139,3
"88500",90140,5
"88501",90141,NA
"88502",90142,2
"88503",90143,3
"88504",90144,5
"88505",90145,NA
"88506",90146,3
"88507",90147,NA
"88508",90148,4
"88509",90149,NA
"88510",90150,2
"88511",90151,NA
"88512",90152,5
"88513",90153,2
"88514",90154,5
"88515",90155,NA
"88516",90156,5
"88517",90157,3
"88518",90158,2
"88519",90159,NA
"88520",90160,NA
"88521",90161,NA
"88522",90162,NA
"88523",90163,4
"88524",90164,3
"88525",90165,5
"88526",90166,NA
"88527",90167,5
"88528",90168,5
"88529",90169,NA
"88530",90170,NA
"88531",90171,4
"88532",90172,2
"88533",90173,NA
"88534",90174,2
"88535",90175,1
"88536",90176,NA
"88537",90177,NA
"88538",90178,NA
"88539",90179,5
"88540",90180,NA
"88541",90181,5
"88542",90182,3
"88543",90183,NA
"88544",90184,4
"88545",90185,5
"88546",90186,3
"88547",90187,1
"88548",90188,5
"88549",90189,3
"88550",90190,3
"88551",90191,4
"88552",90192,NA
"88553",90193,NA
"88554",90194,2
"88555",90195,2
"88556",90196,NA
"88557",90197,NA
"88558",90198,NA
"88559",90199,1
"88560",90200,2
"88561",90201,NA
"88562",90202,NA
"88563",90203,NA
"88564",90204,5
"88565",90205,NA
"88566",90206,5
"88567",90207,NA
"88568",90208,NA
"88569",90209,5
"88570",90210,3
"88571",90211,NA
"88572",90212,5
"88573",90213,NA
"88574",90214,4
"88575",90215,NA
"88576",90216,NA
"88577",90217,NA
"88578",90218,NA
"88579",90219,NA
"88580",90220,NA
"88581",90221,5
"88582",90222,NA
"88583",90223,4
"88584",90224,NA
"88585",90225,5
"88586",90226,NA
"88587",90227,NA
"88588",90228,NA
"88589",90229,4
"88590",90230,2
"88591",90231,NA
"88592",90232,1
"88593",90233,NA
"88594",90234,NA
"88595",90235,1
"88596",90236,NA
"88597",90237,NA
"88598",90238,NA
"88599",90239,4
"88600",90240,1
"88601",90241,NA
"88602",90242,4
"88603",90243,5
"88604",90244,5
"88605",90245,NA
"88606",90246,NA
"88607",90247,5
"88608",90248,4
"88609",90249,4
"88610",90250,5
"88611",90251,NA
"88612",90252,NA
"88613",90253,NA
"88614",90254,2
"88615",90255,NA
"88616",90256,5
"88617",90257,1
"88618",90258,5
"88619",90259,NA
